A07071	A07071-025680	,	,	,	,	,	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[1]	0	Lord	Thou	n1	pns21	speake low ; peace , O Celso , constant Lord	Thou to whose faith I onely rest discouered 	6-b-2220	scene	2154
A07071	A07071-025690	Thou	uohT	Thou	thou	pns21	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[2]	0	,	to	,	p-acp	speake low ; peace , O Celso , constant Lord ,	to whose faith I onely rest discouered , 	6-b-2230	scene	2155
A07071	A07071-025700	to	ot	to	to	p-acp	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[2]	0	Thou	whose	pns21	rg-crq	; peace , O Celso , constant Lord , Thou	whose faith I onely rest discouered , Thou 	6-b-2240	scene	2156
A07071	A07071-025710	whose	esohw	whose	who	rg-crq	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[2]	0	to	faith	p-acp	n1	peace , O Celso , constant Lord , Thou to	faith I onely rest discouered , Thou one 	6-b-2250	scene	2157
A07071	A07071-025720	faith	htiaf	faith	faith	n1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[2]	0	whose	I	rg-crq	pns11	, O Celso , constant Lord , Thou to whose	I onely rest discouered , Thou one of full 	6-b-2260	scene	2158
A07071	A07071-025730	I	I	I	I	pns11	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[2]	0	faith	onely	n1	av-j	Celso , constant Lord , Thou to whose faith	onely rest discouered , Thou one of full 	6-b-2270	scene	2159
A07071	A07071-025740	onely	yleno	only	only	av-j	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[2]	0	I	rest	pns11	n1	Celso , constant Lord , Thou to whose faith I	rest discouered , Thou one of full ten millions 	6-b-2280	scene	2160
A07071	A07071-025750	rest	tser	rest	rest	n1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[2]	0	onely	discouered	av-j	vvn	constant Lord , Thou to whose faith I onely	discouered , Thou one of full ten millions 	6-b-2290	scene	2161
A07071	A07071-025760	discouered	dereuocsid	discovered	discover	vvn	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[2]	0	rest	,	n1	,	constant Lord , Thou to whose faith I onely rest	, Thou one of full ten millions of men That 	6-b-2300	scene	2162
A07071	A07071-025770	,	,	,	,	,	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[2]	0	discouered	Thou	vvn	pns21	Thou to whose faith I onely rest discouered	Thou one of full ten millions of men That 	6-b-2310	scene	2163
A07071	A07071-025780	Thou	uohT	Thou	thou	pns21	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[3]	0	,	one	,	crd	to whose faith I onely rest discouered ,	one of full ten millions of men That louest 	6-b-2320	scene	2164
A07071	A07071-025790	one	eno	one	one	crd	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[3]	0	Thou	of	pns21	pp-f	whose faith I onely rest discouered , Thou	of full ten millions of men That louest 	6-b-2330	scene	2165
A07071	A07071-025800	of	fo	of	of	pp-f	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[3]	0	one	full	crd	j	faith I onely rest discouered , Thou one	full ten millions of men That louest vertue 	6-b-2340	scene	2166
A07071	A07071-025810	full	lluf	full	full	j	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[3]	0	of	ten	pp-f	crd	faith I onely rest discouered , Thou one of	ten millions of men That louest vertue onely 	6-b-2350	scene	2167
A07071	A07071-025820	ten	net	ten	ten	crd	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[3]	0	full	millions	j	crd	onely rest discouered , Thou one of full	millions of men That louest vertue onely 	6-b-2360	scene	2168
A07071	A07071-025830	millions	snoillim	millions	million	crd	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[3]	0	ten	of	crd	pp-f	onely rest discouered , Thou one of full ten	of men That louest vertue onely for it selfe 	6-b-2370	scene	2169
A07071	A07071-025840	of	fo	of	of	pp-f	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[3]	0	millions	men	crd	n2	discouered , Thou one of full ten millions	men That louest vertue onely for it selfe 	6-b-2380	scene	2170
A07071	A07071-025850	men	nem	men	man	n2	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[3]	0	of	That	pp-f	cst	discouered , Thou one of full ten millions of	That louest vertue onely for it selfe , 	6-b-2390	scene	2171
A07071	A07071-025860	That	tahT	That	that	cst	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[4]	0	men	louest	n2	vv2	discouered , Thou one of full ten millions of men	louest vertue onely for it selfe , Thou 	6-b-2400	scene	2172
A07071	A07071-025870	louest	tseuol	lovest	love	vv2	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[4]	0	That	vertue	cst	n1	Thou one of full ten millions of men That	vertue onely for it selfe , Thou in whose 	6-b-2410	scene	2173
A07071	A07071-025880	vertue	eutrev	virtue	virtue	n1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[4]	0	louest	onely	vv2	av-j	one of full ten millions of men That louest	onely for it selfe , Thou in whose hands 	6-b-2420	scene	2174
A07071	A07071-025890	onely	yleno	only	only	av-j	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[4]	0	vertue	for	n1	p-acp	full ten millions of men That louest vertue	for it selfe , Thou in whose hands olde 	6-b-2430	scene	2175
A07071	A07071-025900	for	rof	for	for	p-acp	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[4]	0	onely	it selfe	av-j	px31	millions of men That louest vertue onely	it selfe , Thou in whose hands olde OPS 	6-b-2440	scene	2176
A07071	A07071-025910.1	it selfe	efles ti	itself	itself	px31	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[4]	0	for	,	p-acp	,	millions of men That louest vertue onely for	, Thou in whose hands olde OPS may put her 	6-b-2450	scene	2177
A07071	A07071-025920	,	,	,	,	,	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[4]	0	it selfe	Thou	px31	pns21	men That louest vertue onely for it selfe	Thou in whose hands olde OPS may put her 	6-b-2460	scene	2178
A07071	A07071-025930	Thou	uohT	Thou	thou	pns21	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[5]	0	,	in	,	p-acp	men That louest vertue onely for it selfe ,	in whose hands olde OPS may put her soule 	6-b-2470	scene	2179
A07071	A07071-025940	in	ni	in	in	p-acp	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[5]	0	Thou	whose	pns21	rg-crq	That louest vertue onely for it selfe , Thou	whose hands olde OPS may put her soule ; 	6-b-2480	scene	2180
A07071	A07071-025950	whose	esohw	whose	who	rg-crq	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[5]	0	in	hands	p-acp	n2	louest vertue onely for it selfe , Thou in	hands olde OPS may put her soule ; Behold 	6-b-2490	scene	2181
A07071	A07071-025960	hands	sdnah	hands	hand	n2	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[5]	0	whose	olde	rg-crq	j	vertue onely for it selfe , Thou in whose	olde OPS may put her soule ; Behold for 	6-b-2500	scene	2182
A07071	A07071-025970	olde	edlo	old	old	j	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[5]	0	hands	OPS	n2	np1	onely for it selfe , Thou in whose hands	OPS may put her soule ; Behold for euer 	6-b-2510	scene	2183
A07071	A07071-025980	OPS	SPO	OPS	Ops	np1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[5]\hi[1]	0	olde	may	j	vmb	onely for it selfe , Thou in whose hands olde	may put her soule ; Behold for euer banisht 	6-b-2520	scene	2184
A07071	A07071-025990	may	yam	may	may	vmb	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[5]	0	OPS	put	np1	vvi	for it selfe , Thou in whose hands olde OPS	put her soule ; Behold for euer banisht 	6-b-2530	scene	2185
A07071	A07071-026000	put	tup	put	put	vvi	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[5]	0	may	her	vmb	po31	it selfe , Thou in whose hands olde OPS may	her soule ; Behold for euer banisht Altofront 	6-b-2540	scene	2186
A07071	A07071-026010	her	reh	her	her	po31	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[5]	0	put	soule	vvi	n1	it selfe , Thou in whose hands olde OPS may put	soule ; Behold for euer banisht Altofront 	6-b-2550	scene	2187
A07071	A07071-026020	soule	eluos	soul	soul	n1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[5]	0	her	;	po31	;	Thou in whose hands olde OPS may put her	; Behold for euer banisht Altofront This 	6-b-2560	scene	2188
A07071	A07071-026030	;	;	;	;	;	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[5]	0	soule	Behold	n1	vvb	in whose hands olde OPS may put her soule	Behold for euer banisht Altofront This Genoas 	6-b-2570	scene	2189
A07071	A07071-026040	Behold	dloheB	Behold	behold	vvb	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[6]	0	;	for	;	p-acp	whose hands olde OPS may put her soule ;	for euer banisht Altofront This Genoas last 	6-b-2580	scene	2190
A07071	A07071-026050	for	rof	for	for	p-acp	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[6]	0	Behold	euer	vvb	av	hands olde OPS may put her soule ; Behold	euer banisht Altofront This Genoas last 	6-b-2590	scene	2191
A07071	A07071-026060	euer	reue	ever	ever	av	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[6]	0	for	banisht	p-acp	vvn	hands olde OPS may put her soule ; Behold for	banisht Altofront This Genoas last yeares 	6-b-2600	scene	2192
A07071	A07071-026070	banisht	thsinab	banished	banish	vvn	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[6]	0	euer	Altofront	av	np1	olde OPS may put her soule ; Behold for euer	Altofront This Genoas last yeares Duke . 	6-b-2610	scene	2193
A07071	A07071-026080	Altofront	tnorfotlA	Altofront	Altofront	np1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[6]\hi[1]	0	banisht	This	vvn	d	may put her soule ; Behold for euer banisht	This Genoas last yeares Duke . O truly noble 	6-b-2620	scene	2194
A07071	A07071-026090	This	sihT	This	this	d	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[7]	0	Altofront	Genoas	np1	npg1	soule ; Behold for euer banisht Altofront	Genoas last yeares Duke . O truly noble 	6-b-2630	scene	2195
A07071	A07071-026100	Genoas	saoneG	Genoa's	Genoa	npg1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[7]\hi[1]	0	This	last	d	ord	; Behold for euer banisht Altofront This	last yeares Duke . O truly noble , I wanted 	6-b-2640	scene	2196
A07071	A07071-026110	last	tsal	last	last	ord	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[7]	0	Genoas	yeares	npg1	ng2	Behold for euer banisht Altofront This Genoas	yeares Duke . O truly noble , I wanted those 	6-b-2650	scene	2197
A07071	A07071-026120	yeares	seraey	years	year	ng2	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[7]	0	last	Duke	ord	n1	for euer banisht Altofront This Genoas last	Duke . O truly noble , I wanted those old 	6-b-2660	scene	2198
A07071	A07071-026130	Duke	ekuD	Duke	duke	n1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[7]	0	yeares	.	ng2	.	banisht Altofront This Genoas last yeares	. O truly noble , I wanted those old instruments 	6-b-2670	scene	2199
A07071	A07071-026140	.	.	.	.	.	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[7]	1	Duke	O	n1	uh	banisht Altofront This Genoas last yeares Duke	O truly noble , I wanted those old instruments 	6-b-2680	scene	2200
A07071	A07071-026150	O	O	O	o	uh	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[7]	0	.	truly	.	av-j	Altofront This Genoas last yeares Duke .	truly noble , I wanted those old instruments 	6-b-2690	scene	2201
A07071	A07071-026160	truly	ylurt	truly	true	av-j	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[7]	0	O	noble	uh	j	Altofront This Genoas last yeares Duke . O	noble , I wanted those old instruments of 	6-b-2700	scene	2202
A07071	A07071-026170	noble	elbon	noble	noble	j	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[7]	0	truly	,	av-j	,	Altofront This Genoas last yeares Duke . O truly	, I wanted those old instruments of state 	6-b-2710	scene	2203
A07071	A07071-026180	,	,	,	,	,	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[7]	0	noble	I	j	pns11	This Genoas last yeares Duke . O truly noble	I wanted those old instruments of state 	6-b-2720	scene	2204
A07071	A07071-026190	I	I	I	I	pns11	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[8]	0	,	wanted	,	vvd	Genoas last yeares Duke . O truly noble ,	wanted those old instruments of state , 	6-b-2730	scene	2205
A07071	A07071-026200	wanted	detnaw	wanted	want	vvd	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[8]	0	I	those	pns11	d	Genoas last yeares Duke . O truly noble , I	those old instruments of state , Dissemblance 	6-b-2740	scene	2206
A07071	A07071-026210	those	esoht	those	those	d	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[8]	0	wanted	old	vvd	j	last yeares Duke . O truly noble , I wanted	old instruments of state , Dissemblance 	6-b-2750	scene	2207
A07071	A07071-026220	old	dlo	old	old	j	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[8]	0	those	instruments	d	n2	yeares Duke . O truly noble , I wanted those	instruments of state , Dissemblance , and 	6-b-2760	scene	2208
A07071	A07071-026230	instruments	stnemurtsni	instruments	instrument	n2	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[8]	0	old	of	j	pp-f	Duke . O truly noble , I wanted those old	of state , Dissemblance , and suspect : 	6-b-2770	scene	2209
A07071	A07071-026240	of	fo	of	of	pp-f	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[8]	0	instruments	state	n2	n1	truly noble , I wanted those old instruments	state , Dissemblance , and suspect : I could 	6-b-2780	scene	2210
A07071	A07071-026250	state	etats	state	state	n1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[8]	0	of	,	pp-f	,	noble , I wanted those old instruments of	, Dissemblance , and suspect : I could not 	6-b-2790	scene	2211
A07071	A07071-026260	,	,	,	,	,	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[8]	0	state	Dissemblance	n1	np1-n	, I wanted those old instruments of state	Dissemblance , and suspect : I could not 	6-b-2800	scene	2212
A07071	A07071-026270	Dissemblance	ecnalbmessiD	Dissemblance	dissemblance	np1-n	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[9]	0	,	,	,	,	I wanted those old instruments of state ,	, and suspect : I could not time it Celso 	6-b-2810	scene	2213
A07071	A07071-026280	,	,	,	,	,	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[9]	0	Dissemblance	and	np1-n	cc	those old instruments of state , Dissemblance	and suspect : I could not time it Celso 	6-b-2820	scene	2214
A07071	A07071-026290	and	dna	and	and	cc	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[9]	0	,	suspect	,	vvi	old instruments of state , Dissemblance ,	suspect : I could not time it Celso , My 	6-b-2830	scene	2215
A07071	A07071-026300	suspect	tcepsus	suspect	suspect	vvi	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[9]	0	and	:	cc	:	instruments of state , Dissemblance , and	: I could not time it Celso , My throane 	6-b-2840	scene	2216
A07071	A07071-026310	:	:	:	:	:	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[9]	0	suspect	I	vvi	pns11	instruments of state , Dissemblance , and suspect	I could not time it Celso , My throane stood 	6-b-2850	scene	2217
A07071	A07071-026320	I	I	I	I	pns11	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[9]	0	:	could	:	vmd	instruments of state , Dissemblance , and suspect :	could not time it Celso , My throane stood 	6-b-2860	scene	2218
A07071	A07071-026330	could	dluoc	could	can	vmd	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[9]	0	I	not	pns11	xx	of state , Dissemblance , and suspect : I	not time it Celso , My throane stood like 	6-b-2870	scene	2219
A07071	A07071-026340	not	ton	not	not	xx	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[9]	0	could	time	vmd	n1	state , Dissemblance , and suspect : I could	time it Celso , My throane stood like a 	6-b-2880	scene	2220
A07071	A07071-026350	time	emit	time	time	n1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[9]	0	not	it	xx	pn31	Dissemblance , and suspect : I could not	it Celso , My throane stood like a point 	6-b-2890	scene	2221
A07071	A07071-026360	it	ti	it	it	pn31	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[9]	0	time	Celso	n1	np1	Dissemblance , and suspect : I could not time	Celso , My throane stood like a point in 	6-b-2900	scene	2222
A07071	A07071-026370	Celso	osleC	Celso	Celso	np1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[9]\hi[1]	0	it	,	pn31	,	Dissemblance , and suspect : I could not time it	, My throane stood like a point in midd'st 	6-b-2910	scene	2223
A07071	A07071-026380	,	,	,	,	,	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[9]\hi[1]	0	Celso	My	np1	po11	, and suspect : I could not time it Celso	My throane stood like a point in midd'st 	6-b-2920	scene	2224
A07071	A07071-026390	My	yM	My	my	po11	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[10]	0	,	throane	,	n1	and suspect : I could not time it Celso ,	throane stood like a point in midd'st of 	7-a-0010	scene	2225
A07071	A07071-026400	throane	enaorht	throne	throne	n1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[10]	0	My	stood	po11	vvd	suspect : I could not time it Celso , My	stood like a point in midd'st of a circle 	7-a-0020	scene	2226
A07071	A07071-026410	stood	doots	stood	stand	vvd	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[10]	0	throane	like	n1	av-j	: I could not time it Celso , My throane	like a point in midd'st of a circle , To 	7-a-0030	scene	2227
A07071	A07071-026420	like	ekil	like	like	av-j	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[10]	0	stood	a	vvd	dt	could not time it Celso , My throane stood	a point in midd'st of a circle , To all 	7-a-0040	scene	2228
A07071	A07071-026430	a	a	a	a	dt	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[10]	0	like	point	av-j	n1	not time it Celso , My throane stood like	point in midd'st of a circle , To all of 	7-a-0050	scene	2229
A07071	A07071-026440	point	tniop	point	point	n1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[10]	0	a	in	dt	p-acp	not time it Celso , My throane stood like a	in midd'st of a circle , To all of equall 	7-a-0060	scene	2230
A07071	A07071-026450	in	ni	in	in	p-acp	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[10]	0	point	midd'st	n1	n1	it Celso , My throane stood like a point	midd'st of a circle , To all of equall neerenes 	7-a-0070	scene	2231
A07071	A07071-026460	midd'st	ts'ddim	midst	midst	n1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[10]	0	in	of	p-acp	pp-f	Celso , My throane stood like a point in	of a circle , To all of equall neerenes 	7-a-0080	scene	2232
A07071	A07071-026470	of	fo	of	of	pp-f	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[10]	0	midd'st	a	n1	dt	My throane stood like a point in midd'st	a circle , To all of equall neerenes , bore 	7-a-0090	scene	2233
A07071	A07071-026480	a	a	a	a	dt	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[10]	0	of	circle	pp-f	n1	throane stood like a point in midd'st of	circle , To all of equall neerenes , bore 	7-a-0100	scene	2234
A07071	A07071-026490	circle	elcric	circle	circle	n1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[10]	0	a	,	dt	,	throane stood like a point in midd'st of a	, To all of equall neerenes , bore with 	7-a-0110	scene	2235
A07071	A07071-026500	,	,	,	,	,	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[10]	0	circle	To	n1	p-acp	stood like a point in midd'st of a circle	To all of equall neerenes , bore with none 	7-a-0120	scene	2236
A07071	A07071-026510	To	oT	To	to	p-acp	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[11]	0	,	all	,	d	stood like a point in midd'st of a circle ,	all of equall neerenes , bore with none 	7-a-0130	scene	2237
A07071	A07071-026520	all	lla	all	all	d	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[11]	0	To	of	p-acp	pp-f	like a point in midd'st of a circle , To	of equall neerenes , bore with none : Raind 	7-a-0140	scene	2238
A07071	A07071-026530	of	fo	of	of	pp-f	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[11]	0	all	equall	d	j-jn	like a point in midd'st of a circle , To all	equall neerenes , bore with none : Raind 	7-a-0150	scene	2239
A07071	A07071-026540	equall	llauqe	equal	equal	j-jn	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[11]	0	of	neerenes	pp-f	n1	point in midd'st of a circle , To all of	neerenes , bore with none : Raind all alike 	7-a-0160	scene	2240
A07071	A07071-026550	neerenes	senereen	nearness	nearness	n1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[11]	0	equall	,	j-jn	,	in midd'st of a circle , To all of equall	, bore with none : Raind all alike , so 	7-a-0170	scene	2241
A07071	A07071-026560	,	,	,	,	,	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[11]	0	neerenes	bore	n1	vvd	midd'st of a circle , To all of equall neerenes	bore with none : Raind all alike , so slept 	7-a-0180	scene	2242
A07071	A07071-026570	bore	erob	boar	bear	vvd	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[11]	0	,	with	,	p-acp	of a circle , To all of equall neerenes ,	with none : Raind all alike , so slept in 	7-a-0190	scene	2243
A07071	A07071-026580	with	htiw	with	with	p-acp	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[11]	0	bore	none	vvd	pix	circle , To all of equall neerenes , bore	none : Raind all alike , so slept in fearelesse 	7-a-0200	scene	2244
A07071	A07071-026590	none	enon	none	none	pix	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[11]	0	with	:	p-acp	:	circle , To all of equall neerenes , bore with	: Raind all alike , so slept in fearelesse 	7-a-0210	scene	2245
A07071	A07071-026600	:	:	:	:	:	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[11]	0	none	Raind	pix	vvd	To all of equall neerenes , bore with none	Raind all alike , so slept in fearelesse 	7-a-0220	scene	2246
A07071	A07071-026610	Raind	dniaR	Reigned	reign	vvd	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[12]	0	:	all	:	d	all of equall neerenes , bore with none :	all alike , so slept in fearelesse vertue 	7-a-0230	scene	2247
A07071	A07071-026620	all	lla	all	all	d	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[12]	0	Raind	alike	vvd	av	equall neerenes , bore with none : Raind	alike , so slept in fearelesse vertue , 	7-a-0240	scene	2248
A07071	A07071-026630	alike	ekila	alike	alike	av	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[12]	0	all	,	d	,	equall neerenes , bore with none : Raind all	, so slept in fearelesse vertue , Suspectles 	7-a-0250	scene	2249
A07071	A07071-026640	,	,	,	,	,	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[12]	0	alike	so	av	av	neerenes , bore with none : Raind all alike	so slept in fearelesse vertue , Suspectles 	7-a-0260	scene	2250
A07071	A07071-026650	so	os	so	so	av	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[12]	0	,	slept	,	vvn	neerenes , bore with none : Raind all alike ,	slept in fearelesse vertue , Suspectles 	7-a-0270	scene	2251
A07071	A07071-026660	slept	tpels	slept	sleep	vvn	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[12]	0	so	in	av	p-acp	neerenes , bore with none : Raind all alike , so	in fearelesse vertue , Suspectles , too 	7-a-0280	scene	2252
A07071	A07071-026670	in	ni	in	in	p-acp	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[12]	0	slept	fearelesse	vvn	j	bore with none : Raind all alike , so slept	fearelesse vertue , Suspectles , too suspectles 	7-a-0290	scene	2253
A07071	A07071-026680	fearelesse	esseleraef	fearless	fearless	j	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[12]	0	in	vertue	p-acp	n1	with none : Raind all alike , so slept in	vertue , Suspectles , too suspectles , till 	7-a-0300	scene	2254
A07071	A07071-026690	vertue	eutrev	virtue	virtue	n1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[12]	0	fearelesse	,	j	,	Raind all alike , so slept in fearelesse	, Suspectles , too suspectles , till the 	7-a-0310	scene	2255
A07071	A07071-026700	,	,	,	,	,	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[12]	0	vertue	Suspectles	n1	j	all alike , so slept in fearelesse vertue	Suspectles , too suspectles , till the crowde 	7-a-0320	scene	2256
A07071	A07071-026710	Suspectles	seltcepsuS	Suspectless	suspectless	j	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[13]	0	,	,	,	,	all alike , so slept in fearelesse vertue ,	, too suspectles , till the crowde : ( Still 	7-a-0330	scene	2257
A07071	A07071-026720	,	,	,	,	,	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[13]	0	Suspectles	too	j	av	so slept in fearelesse vertue , Suspectles	too suspectles , till the crowde : ( Still 	7-a-0340	scene	2258
A07071	A07071-026730	too	oot	too	too	av	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[13]	0	,	suspectles	,	av-j	slept in fearelesse vertue , Suspectles ,	suspectles , till the crowde : ( Still liquerous 	7-a-0350	scene	2259
A07071	A07071-026740	suspectles	seltcepsus	suspectless	suspectless	av-j	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[13]	0	too	,	av	,	slept in fearelesse vertue , Suspectles , too	, till the crowde : ( Still liquerous of 	7-a-0360	scene	2260
A07071	A07071-026750	,	,	,	,	,	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[13]	0	suspectles	till	av-j	c-acp	fearelesse vertue , Suspectles , too suspectles	till the crowde : ( Still liquerous of vntried 	7-a-0370	scene	2261
A07071	A07071-026760	till	llit	till	till	c-acp	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[13]	0	,	the	,	dt	fearelesse vertue , Suspectles , too suspectles ,	the crowde : ( Still liquerous of vntried 	7-a-0380	scene	2262
A07071	A07071-026770	the	eht	the	the	dt	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[13]	0	till	crowde	c-acp	n1	vertue , Suspectles , too suspectles , till	crowde : ( Still liquerous of vntried nouelties 	7-a-0390	scene	2263
A07071	A07071-026780	crowde	edworc	crowd	crowd	n1	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[13]	0	the	:	dt	:	, Suspectles , too suspectles , till the	: ( Still liquerous of vntried nouelties 	7-a-0400	scene	2264
A07071	A07071-026790	:	:	:	:	:	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[13]	0	crowde	(	n1	(	Suspectles , too suspectles , till the crowde	( Still liquerous of vntried nouelties ) 	7-a-0410	scene	2265
A07071	A07071-026800	(	(	(	(	(	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[14]	0	:	Still	:	av	Suspectles , too suspectles , till the crowde :	Still liquerous of vntried nouelties ) Impacient 	7-a-0420	scene	2266
A07071	A07071-026810	Still	llitS	Still	still	av	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[14]	0	(	liquerous	(	j	Suspectles , too suspectles , till the crowde : (	liquerous of vntried nouelties ) Impacient 	7-a-0430	scene	2267
A07071	A07071-026820	liquerous	suoreuqil	liquerous	liquorous	j	\body[1]\div[1]\div[4]\sp[2]\lg[1]\l[14]	0	Still	of	av	pp-f	too suspectles , till the crowde : ( Still	of vntried nouelties ) Impacient with seuerer 	7-a-0440	scene	2268
